postcode,regional_category,irsd_score,irsd_decile,seifa_population,total_population,median_hhd_income_weekly,median_mortgage_monthly,median_rent_weekly,one_parent_families,total_families,total_mortgage_dwellings,total_rental_dwellings,total_unemployed,total_labour_force,unemployment_rate,single_parent_pct,rent_to_income_ratio,unemployment_rate_log,rent_to_income_ratio_log,total_population_log,rent_to_income_winsor,rent_to_income_final,unemployment_rate_sqrt,cluster,risk_profile
3960,Regional Centres and Other Regional Areas,989.77606129,5,2715.0,2715.0,1348.0,236.0,1035.0,188.0,1788.0,237.0,217.0,34.0,1083.0,0.0314,0.1051,0.7678,0.030917102634721517,0.5697358356447105,7.906915488678587,0.7678,0.5697358356447105,0.1772004514666935,3,medium-high
3962,Regional Centres and Other Regional Areas,963.46416448,3,954.0,954.0,1000.0,240.0,937.0,99.0,646.0,120.0,64.0,15.0,390.0,0.0385,0.1533,0.937,0.03777736433402994,0.6611403844248589,6.86171134048073,0.937,0.6611403844248589,0.19621416870348585,0,high
3964,Regional Centres and Other Regional Areas,983.09860885,4,174.0,174.0,1083.0,200.0,1178.0,5.0,126.0,28.0,10.0,0.0,91.0,0.0,0.0397,1.0877,0.0,0.736062981536777,5.1647859739235145,1.0877,0.736062981536777,0.0,1,medium-low
3965,Regional Centres and Other Regional Areas,971.78488966,4,220.0,220.0,888.0,220.0,909.0,12.0,125.0,22.0,13.0,3.0,81.0,0.037,0.096,1.0236,0.036331929247390274,0.704878103435644,5.3981627015177525,1.0236,0.704878103435644,0.19235384061671346,3,medium-high
3966,Regional Centres and Other Regional Areas,963.00466975,3,544.0,544.0,1192.0,220.0,987.0,45.0,400.0,70.0,22.0,8.0,250.0,0.032,0.1125,0.828,0.03149866705937099,0.6032224730319582,6.300785794663244,0.828,0.6032224730319582,0.17888543819998318,3,medium-high
3967,Regional Centres and Other Regional Areas,947.16754287,3,108.0,108.0,1200.0,190.0,1274.0,14.0,84.0,8.0,13.0,3.0,51.0,0.0588,0.1667,1.0617,0.05713619137080915,0.7235308851943855,4.6913478822291435,1.0617,0.7235308851943855,0.24248711305964282,3,medium-high
3971,Regional Centres and Other Regional Areas,940.80300071,2,4195.0,4195.0,1200.0,236.0,978.0,386.0,2987.0,443.0,298.0,104.0,1727.0,0.0602,0.1292,0.815,0.05845756957156866,0.596085467716814,8.341886969516187,0.815,0.596085467716814,0.24535688292770594,0,high
3978,Regional Centres and Other Regional Areas,1046.4429558,8,43202.0,43202.0,2167.0,406.0,2158.0,3493.0,38849.0,8543.0,2969.0,1019.0,23076.0,0.0442,0.0899,0.9958,0.04325104199431494,0.6910449724680751,10.673665216265492,0.9958,0.6910449724680751,0.2102379604162864,2,low
3979,Regional Centres and Other Regional Areas,1056.8525164,8,365.0,365.0,1897.0,200.0,1731.0,16.0,292.0,46.0,11.0,8.0,192.0,0.0417,0.0548,0.9125,0.04085399400826605,0.6484112867185539,5.902633333401366,0.9125,0.6484112867185539,0.20420577856662137,2,low
3980,Regional Centres and Other Regional Areas,1022.8539895,7,3571.0,3571.0,1815.0,350.0,1847.0,313.0,2927.0,656.0,149.0,68.0,1872.0,0.0363,0.1069,1.0176,0.035656677208034684,0.7019086862285181,8.18088094199639,1.0176,0.7019086862285181,0.1905255888325765,2,low
3981,Regional Centres and Other Regional Areas,1002.8158146,6,5437.0,5437.0,1842.0,313.0,1756.0,607.0,4491.0,928.0,312.0,74.0,2813.0,0.0263,0.1352,0.9533,0.025960101669531634,0.669520249928789,8.601166625192416,0.9533,0.669520249928789,0.16217274740226856,2,low
3984,Regional Centres and Other Regional Areas,980.00992829,4,7374.0,7374.0,1555.0,300.0,1285.0,806.0,5628.0,1224.0,469.0,144.0,3394.0,0.0424,0.1432,0.8264,0.04152574682849831,0.6023468162334488,8.905851181208021,0.8264,0.6023468162334488,0.20591260281974,0,high
3987,Regional Centres and Other Regional Areas,1025.7296784,7,1644.0,1644.0,1733.0,315.0,1828.0,122.0,1338.0,287.0,34.0,23.0,834.0,0.0276,0.0912,1.0548,0.027225986253591457,0.7201785196109757,7.405495663199472,1.0548,0.7201785196109757,0.1661324772583615,2,low
3988,Regional Centres and Other Regional Areas,1040.5182202,8,1094.0,1094.0,1713.0,250.0,1618.0,56.0,901.0,148.0,35.0,25.0,578.0,0.0433,0.0622,0.9445,0.04238876649178663,0.665004874613665,6.9985096422506015,0.9445,0.665004874613665,0.2080865204668481,2,low
3990,Regional Centres and Other Regional Areas,985.81622528,4,118.0,118.0,2134.0,308.0,1562.0,7.0,102.0,16.0,3.0,3.0,71.0,0.0423,0.0686,0.732,0.04142980976313955,0.5492768101402434,4.77912349311153,0.732,0.5492768101402434,0.2056696380120313,3,medium-high
3991,Regional Centres and Other Regional Areas,947.42813345,3,405.0,405.0,1500.0,225.0,1262.0,41.0,299.0,55.0,19.0,10.0,185.0,0.0541,0.1371,0.8413,0.052687322279006465,0.6104718438910374,6.0063531596017325,0.8413,0.6104718438910374,0.23259406699226015,3,medium-high
3992,Regional Centres and Other Regional Areas,998.97747472,5,1281.0,1281.0,1517.0,280.0,1402.0,131.0,1001.0,228.0,59.0,21.0,659.0,0.0319,0.1309,0.9242,0.03140176313953161,0.6545102969450272,7.156176637480615,0.9242,0.6545102969450272,0.1786057109949175,3,medium-high
3995,Regional Centres and Other Regional Areas,955.62912985,3,11596.0,11596.0,1300.0,280.0,1034.0,1475.0,8397.0,1306.0,1131.0,222.0,4777.0,0.0465,0.1757,0.7954,0.04545126290391737,0.585227838340451,9.358501722956703,0.7954,0.585227838340451,0.21563858652847825,0,high
3996,Regional Centres and Other Regional Areas,1043.1386846,8,6649.0,6649.0,1700.0,345.0,1291.0,449.0,5000.0,672.0,483.0,73.0,2722.0,0.0268,0.0898,0.7594,0.026447170014848292,0.564972841836437,8.8023721336499,0.7594,0.564972841836437,0.163707055437449,2,low
